"iso_2","iso_3","country","year","higher_rate_1","higher_rate_2","higher_rate_3","reduced_rate_1","reduced_rate_2","reduced_rate_3","reduced_rate_4","reduced_rate_5","reduced_rate_6","standard_vat_rate","threshold","vrr","consumption_pct_total_5000","vat_pct_total_5111","sales_pct_total_5112","excise_pct_total_5121","consumption_pct_gdp_5000","vat_pct_gdp_5111","sales_pct_gdp_5112","excise_pct_gdp_5121","beer_excise_hl_usd","beer_low_alc_usd","still_wine_excise_hl_usd","sparkling_wine_excise_hl_usd","low_alc_excise_hl_usd","alc_excise_hl_usd","small_dist_rate","cigarette_excise_1k_usd","cigarette_excise_1k_pct_rsp","cigar_excise_1k_usd","cigar_excise_1k_pct_rsp","roll_tob_excise_1kg_usd","roll_tob_excise_1kg_pct_rsp","cig_pack_ex_tax_price_usd","cig_pack_specific_pct_rsp","cig_pack_ad_val_pct_rsp","cig_pack_sales_pct_rsp","cig_pack_total_tax_pct_rsp","cig_pack_price_usd","unleaded_total_tax_pct_price","unleaded_excise_pct_price","diesel_total_tax_pct_price","diesel_excise_pct_price","household_fuel_total_tax_pct_price","household_fuel_excise_pct_price"
"IL","ISR","Israel",2016,"","","","0","","","","","","17","25517.0103092784","0.634989750859946","37.83","24.11",5.469,4.787,"11.796","7.518","1.705","1.493","","","","","","","","","","","","","","1.58489976568602","22.19","46.18","14.53","82.9","9.26841968237438","","","","","",""
"IL","ISR","Israel",2017,"","","","0","","","","","","17","","0.627203713238766","34.674","22.882",3.979,4.675,"11.284","7.447","1.295","1.521","","","","","","","","","","","","","","","","","","","","63.6811941889911","50.2465680394509","62.2149622149622","47.6850476850477","63.9316239316239","49.4017094017094"
"IL","ISR","Israel",2018,"","","","0","","","","","","17","26132.3890060412","0.626779591501195","36.319","24.158",4.326,4.59,"11.24","7.476","1.339","1.421","64.1666666666667","","0","","0","2340","0","109.722222222222","","0","","126.116666666667","0","","","","","","","","","","","",""
"IL","ISR","Israel",2019,"","","","0","","","","","","17","","0.61658018246661","35.87","23.901",4.217,4.551,"10.931","7.284","1.285","1.387","","","","","","","","","","","","","","","","","","","","64.2620823767899","49.7321678468754","58.5201793721973","44.0264573991031","58.5504464832901","44.0205319533756"
"IL","ISR","Israel",2020,"","","","0","","","","","","17","27256.8377392103","","","",NA,NA,"","","","","66.0112359550562","","0","","0","2401.96629213483","0","112.623595505618","","0","","319.674157303371","0","","","","","","","","","","","",""
"IS","ISL","Iceland",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1968,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1969,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1970,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1971,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1972,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1973,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1974,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1975,"","","","","","","","","","","","","62.978","0",28.587,3.049,"18.558","0","8.424","0.899","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1976,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1977,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1978,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1979,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1980,"","","","","","","","","","","","","59.903","0",28.916,6.574,"17.443","0","8.42","1.914","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1981,"","","","","","","","","","","","","61.693","0",29.734,6.675,"18.653","0","8.99","2.018","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1982,"","","","","","","","","","","","","61.795","0",30.158,7.444,"18.855","0","9.202","2.271","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1983,"","","","","","","","","","","","","61.266","0",31.449,7.504,"17.084","0","8.77","2.092","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1984,"","","","","","","","","","","","","60.842","0",30.927,6.64,"17.708","0","9.001","1.932","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1985,"","","","","","","","","","","","","61.062","0",33.047,5.996,"16.921","0","9.158","1.661","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1986,"","","","","","","","","","","","","58.874","0",33.183,4.877,"16.435","0","9.263","1.361","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1987,"","","","","","","","","","","","","60.302","0",34.426,4.573,"17.032","0","9.724","1.292","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1988,"","","","","","","","","","","","","57.137","0",37.924,1.322,"17.585","0","11.672","0.407","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1989,"","","","","","","","","","","","","55.296","0",35.394,2.486,"17.079","0","10.932","0.768","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1990,"","","","","","","","","","24.5","","","51.285","28.45",3.816,2.041,"15.61","8.66","1.162","0.621","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1991,"","","","","","","","","","24.5","","","50.948","30.977",0.008,1.966,"15.688","9.538","0.002","0.605","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1992,"","","","","","","","","","24.5","","0.63","49.537","30.932",0.027,1.9,"15.663","9.78","0.009","0.601","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1993,"","","","14","","","","","","24.5","","","49.816","31.481",0,4.625,"15.221","9.619","0","1.413","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1994,"","","","14","","","","","","24.5","","","49.029","30.357",0.015,7.842,"14.759","9.138","0.004","2.361","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1995,"","","","14","","","","","","24.5","","","48.69","29.916",0,8.891,"14.937","9.178","0","2.728","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1996,"","","","14","","","","","","24.5","","0.54","48.212","29.024",0,11.375,"15.348","9.239","0","3.621","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1997,"","","","14","","","","","","24.5","","","47.342","29.305",0,10.527,"14.932","9.243","0","3.32","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1998,"","","","14","","","","","","24.5","","","46.051","29.09",0,10.717,"15.502","9.793","0","3.608","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",1999,"","","","14","","","","","","24.5","","","46.11","29.935",0,10.265,"16.582","10.765","0","3.691","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2000,"","","","14","","","","","","24.5","","0.58","44.094","28.547",0,9.265,"15.858","10.266","0","3.332","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2001,"","","","14","","","","","","24.5","","","40.343","26.499",0,7.847,"13.791","9.059","0","2.683","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2002,"","","","14","","","","","","24.5","","","40.756","26.609",0,8.502,"13.797","9.008","0","2.878","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2003,"","","","14","","","","","","24.5","","","41.111","26.483",0,9.067,"14.517","9.352","0","3.202","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2004,"","","","14","","","","","","24.5","","","42.215","27.503",0,8.843,"15.325","9.984","0","3.21","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2005,"","","","14","","","","","","24.5","","0.607190631512207","41.981","27.292",0,9.187,"16.546","10.756","0","3.621","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2006,"","","","14","","","","","","24.5","","","42.322","27.194",0,9.004,"16.982","10.912","0","3.613","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2007,"","","","7","","","","","","24.5","4761.90476190476","0.582658251971916","40.43","25.875",0,8.63,"15.6","9.984","0","3.33","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2008,"","","","7","","","","","","24.5","","0.51037270079432","36.955","24.723",0,7.426,"12.757","8.534","0","2.563","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2009,"","","","7","","","","","","24.5","","0.435822632978321","35.509","23.694",0,7.869,"11.071","7.387","0","2.454","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2010,"","","","7","","","","","","25.5","3912.92597445487","0.414034034019614","35.191","22.654",0,8.646,"11.367","7.317","0","2.793","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2011,"","","","7","","","","","","25.5","6806.84413752147","0.420129475229788","34.55","22.367",0,8.574,"11.517","7.456","0","2.858","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2012,"","","","7","","","","","","25.5","7262.90093223154","0.430672144702189","34.9","22.797",0,8.609,"11.871","7.754","0","2.928","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2013,"","","","7","","","","","","25.5","7093.84174170687","0.430848700047749","33.516","22.159",0,8.16,"11.568","7.648","0","2.816","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2014,"","","","7","","","","","","25.5","7006.49705254991","0.44018434214079","30.986","20.777",0,7.429,"11.57","7.758","0","2.774","","","","","","","","","","","","","","5.29008367339298","36.18","0","19.35","55.53","11.8958481524466","","","","","",""
"IS","ISL","Iceland",2015,"","","","11","","","","","","24","","0.508235635644794","32.368","22.62",0,7.009,"11.457","8.007","0","2.481","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS","ISL","Iceland",2016,"","","","11","","","","","","24","7032.3488045007","0.531563327669859","23.376","16.232",0,4.876,"11.877","8.247","0","2.477","","","","","","","","","","","","","","4.56434791245903","36.18","0","19.35","55.53","10.2638810714167","","","","","",""
"IS","ISL","Iceland",2017,"","","","11","","","","","","24","","0.568205794386958","33.659","23.805",0,6.89,"12.644","8.942","0","2.588","","","","","","","","","","","","","","","","","","","","55.7055453231484","36.350706613471","52.3056645645628","32.9508258548854","",""
"IS","ISL","Iceland",2018,"","","","11","","","","","","24","14202.1555989162","0.544320140065824","33.278","23.576",0,6.7,"12.388","8.776","0","2.494","","","","","","13798.9140610373","0","229.849279161206","0","","0","255.570117955439","0","","","","","","","","","","","",""
"IS","ISL","Iceland",2019,"","","","11","","","","","","24","","0.522773527811637","32.738","23.587",0,6.347,"11.81","8.509","0","2.29","","","","","","","","","","","","","","","","","","","","59.6823164377444","40.3274777280669","55.813837730214","36.4609258337481","",""
"IS","ISL","Iceland",2020,"","","","11","","","","","","24","14635.034688069","","","",NA,NA,"","","","","","","","","","12633.5535437566","0","210.402903515211","0","","0","234.075524019248","0","","","","","","","","","","","",""
"IT","ITA","Italy",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1968,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1969,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1970,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1971,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1972,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1973,"18","","","6","","","","","","12","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1974,"18","","","6","","","","","","12","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1975,"18","30","","6","","","","","","12","","","29.363","13.678",0,10.249,"7.177","3.343","0","2.505","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1976,"18","30","","1","3","6","9","","","12","","0.440902005744885","30.479","14.803",0,9.145,"7.726","3.752","0","2.318","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1977,"18","35","","1","3","6","9","12","","14","","","30.347","15.677",0,9.36,"7.84","4.05","0","2.418","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1978,"18","35","","1","3","6","9","12","","14","","","27.529","14.699",0,8.14,"7.154","3.82","0","2.115","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1979,"18","35","","1","3","6","9","12","","14","","","28.27","15.092",0,8.357,"7.121","3.801","0","2.105","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT","ITA","Italy",1980,"15","18","35","1","2","3","6","9","12","14","","0.416323961423967","26.463","15.62",0,6.766,"7.575","4.471","0","1.937","","","","","","","","","","","","","","","","","","","","","","","","",""
